iteracion, tot_iter, rss_train, rss_val, grad_norm, lr, tiempo
197,200, 1.304864, 1.304934, 2.065077 ,0.000000, 12.865192
198,200, 1.304864, 1.304934, 2.062938 ,0.000000, 12.930986
199,200, 1.304864, 1.304934, 1.948393 ,0.000000, 12.998744
200,200, 1.304864, 1.304934, 1.363299 ,0.000000, 13.064910
201,200, 1.304864, 1.304934, 1.190887 ,0.000000, 13.133750
2,200, 1.304870, 1.304940, 1.292789 ,0.000000, 0.062998
3,200, 1.304869, 1.304940, 1.701666 ,0.000000, 0.127076
4,200, 1.304869, 1.304940, 1.826360 ,0.000000, 0.193239
5,200, 1.304869, 1.304939, 1.320008 ,0.000000, 0.257668
6,200, 1.304869, 1.304939, 1.254491 ,0.000000, 0.323571
7,200, 1.304868, 1.304939, 1.567401 ,0.000000, 0.388633
8,200, 1.304868, 1.304939, 1.658290 ,0.000000, 0.453313
9,200, 1.304868, 1.304938, 1.998554 ,0.000000, 0.518690
10,200, 1.304867, 1.304938, 2.092162 ,0.000000, 0.584968
11,200, 1.304867, 1.304938, 2.332015 ,0.000000, 0.651116
12,200, 1.304867, 1.304937, 1.838463 ,0.000000, 0.723509
13,200, 1.304866, 1.304937, 1.825149 ,0.000000, 0.788004
14,200, 1.304866, 1.304937, 2.306889 ,0.000000, 0.854447
15,200, 1.304866, 1.304936, 1.585040 ,0.000000, 0.919684
16,200, 1.304865, 1.304936, 2.488258 ,0.000000, 0.985625
17,200, 1.304865, 1.304936, 2.201164 ,0.000000, 1.050016
18,200, 1.304865, 1.304935, 2.157213 ,0.000000, 1.116887
19,200, 1.304864, 1.304935, 1.457692 ,0.000000, 1.183595
20,200, 1.304864, 1.304935, 2.073118 ,0.000000, 1.248001
21,200, 1.304864, 1.304934, 1.116929 ,0.000000, 1.314072
22,200, 1.304863, 1.304934, 1.496039 ,0.000000, 1.379885
23,200, 1.304863, 1.304934, 1.233358 ,0.000000, 1.444127
24,200, 1.304863, 1.304934, 1.336440 ,0.000000, 1.509929
25,200, 1.304863, 1.304933, 1.626586 ,0.000000, 1.575843
26,200, 1.304862, 1.304933, 1.484672 ,0.000000, 1.641807
27,200, 1.304862, 1.304933, 1.920624 ,0.000000, 1.707949
28,200, 1.304862, 1.304932, 1.889722 ,0.000000, 1.772725
29,200, 1.304861, 1.304932, 2.187112 ,0.000000, 1.838291
30,200, 1.304861, 1.304932, 1.854283 ,0.000000, 1.903407
31,200, 1.304861, 1.304931, 1.546578 ,0.000000, 1.969203
32,200, 1.304861, 1.304931, 1.827360 ,0.000000, 2.035468
33,200, 1.304860, 1.304931, 1.801133 ,0.000000, 2.101146
34,200, 1.304860, 1.304931, 1.881923 ,0.000000, 2.167885
35,200, 1.304860, 1.304930, 1.680003 ,0.000000, 2.232532
36,200, 1.304859, 1.304930, 1.589835 ,0.000000, 2.297407
37,200, 1.304859, 1.304930, 4.042896 ,0.000000, 2.363289
38,200, 1.304858, 1.304929, 2.856635 ,0.000000, 2.429411
39,200, 1.304858, 1.304928, 1.229536 ,0.000000, 2.496611
40,200, 1.304858, 1.304928, 1.586440 ,0.000000, 2.562388
41,200, 1.304857, 1.304928, 1.020853 ,0.000000, 2.626999
42,200, 1.304857, 1.304928, 1.794038 ,0.000000, 2.693050
43,200, 1.304857, 1.304928, 2.861056 ,0.000000, 2.757225
44,200, 1.304856, 1.304927, 2.571817 ,0.000000, 2.821585
45,200, 1.304856, 1.304927, 2.214845 ,0.000000, 2.887311
46,200, 1.304856, 1.304926, 1.820728 ,0.000000, 2.952679
47,200, 1.304855, 1.304926, 1.953958 ,0.000000, 3.016999
48,200, 1.304855, 1.304926, 2.064324 ,0.000000, 3.081450
49,200, 1.304855, 1.304925, 2.476033 ,0.000000, 3.145446
50,200, 1.304854, 1.304925, 1.777790 ,0.000000, 3.210877
51,200, 1.304854, 1.304925, 1.761501 ,0.000000, 3.275177
52,200, 1.304854, 1.304924, 1.778729 ,0.000000, 3.340933
53,200, 1.304853, 1.304924, 2.263307 ,0.000000, 3.405407
54,200, 1.304853, 1.304924, 1.855501 ,0.000000, 3.470679
55,200, 1.304853, 1.304923, 1.605764 ,0.000000, 3.537446
56,200, 1.304852, 1.304923, 2.177698 ,0.000000, 3.604015
57,200, 1.304852, 1.304923, 1.021376 ,0.000000, 3.670060
58,200, 1.304852, 1.304922, 1.852971 ,0.000000, 3.733870
59,200, 1.304852, 1.304922, 1.811392 ,0.000000, 3.798849
60,200, 1.304851, 1.304922, 2.039261 ,0.000000, 3.863691
61,200, 1.304851, 1.304922, 2.163024 ,0.000000, 3.929512
62,200, 1.304851, 1.304921, 1.666951 ,0.000000, 3.994079
63,200, 1.304850, 1.304921, 2.036073 ,0.000000, 4.060042
64,200, 1.304850, 1.304921, 1.900564 ,0.000000, 4.124362
65,200, 1.304850, 1.304920, 1.535553 ,0.000000, 4.190182
66,200, 1.304849, 1.304920, 2.007748 ,0.000000, 4.256231
67,200, 1.304849, 1.304920, 1.924342 ,0.000000, 4.321924
68,200, 1.304849, 1.304919, 2.140634 ,0.000000, 4.386334
69,200, 1.304848, 1.304919, 2.118353 ,0.000000, 4.450618
70,200, 1.304848, 1.304919, 2.061408 ,0.000000, 4.514823
71,200, 1.304848, 1.304918, 0.938763 ,0.000000, 4.581401
72,200, 1.304847, 1.304918, 2.463052 ,0.000000, 4.645463
73,200, 1.304847, 1.304918, 1.814546 ,0.000000, 4.711085
74,200, 1.304847, 1.304917, 1.369981 ,0.000000, 4.775289
75,200, 1.304847, 1.304917, 1.443092 ,0.000000, 4.839549
76,200, 1.304846, 1.304917, 1.505556 ,0.000000, 4.905908
77,200, 1.304846, 1.304917, 2.474592 ,0.000000, 4.969983
78,200, 1.304846, 1.304916, 1.457139 ,0.000000, 5.035252
79,200, 1.304845, 1.304916, 2.543116 ,0.000000, 5.101079
80,200, 1.304845, 1.304916, 1.513707 ,0.000000, 5.167732
81,200, 1.304845, 1.304915, 2.270634 ,0.000000, 5.233804
82,200, 1.304844, 1.304915, 1.680055 ,0.000000, 5.299813
83,200, 1.304844, 1.304915, 2.005977 ,0.000000, 5.364525
84,200, 1.304844, 1.304914, 1.694548 ,0.000000, 5.428744
85,200, 1.304843, 1.304914, 1.855267 ,0.000000, 5.494809
86,200, 1.304843, 1.304914, 1.891405 ,0.000000, 5.560120
87,200, 1.304843, 1.304914, 1.620671 ,0.000000, 5.625984
88,200, 1.304843, 1.304913, 1.938766 ,0.000000, 5.690103
89,200, 1.304842, 1.304913, 2.455525 ,0.000000, 5.755895
90,200, 1.304842, 1.304913, 1.914129 ,0.000000, 5.821353
91,200, 1.304842, 1.304912, 1.985127 ,0.000000, 5.886920
92,200, 1.304841, 1.304912, 1.489653 ,0.000000, 5.950846
93,200, 1.304841, 1.304912, 1.954610 ,0.000000, 6.016470
94,200, 1.304841, 1.304911, 1.358532 ,0.000000, 6.081264
95,200, 1.304841, 1.304911, 2.096582 ,0.000000, 6.144860
96,200, 1.304840, 1.304911, 1.336642 ,0.000000, 6.209047
97,200, 1.304840, 1.304911, 2.353021 ,0.000000, 6.274449
98,200, 1.304840, 1.304910, 2.165917 ,0.000000, 6.338655
99,200, 1.304839, 1.304910, 1.547090 ,0.000000, 6.404441
100,200, 1.304839, 1.304910, 1.671279 ,0.000000, 6.470037
101,200, 1.304839, 1.304909, 1.222233 ,0.000000, 6.534778
102,200, 1.304839, 1.304909, 1.390061 ,0.000000, 6.599544
103,200, 1.304838, 1.304909, 1.624881 ,0.000000, 6.664980
104,200, 1.304838, 1.304909, 2.201959 ,0.000000, 6.731205
105,200, 1.304838, 1.304908, 2.050791 ,0.000000, 6.797965
106,200, 1.304837, 1.304908, 1.048820 ,0.000000, 6.863815
107,200, 1.304837, 1.304908, 1.898220 ,0.000000, 6.928893
108,200, 1.304837, 1.304908, 1.814868 ,0.000000, 6.994423
109,200, 1.304837, 1.304907, 2.022819 ,0.000000, 7.058781
110,200, 1.304836, 1.304907, 3.098517 ,0.000000, 7.124597
111,200, 1.304836, 1.304906, 1.872789 ,0.000000, 7.189164
112,200, 1.304836, 1.304906, 2.087830 ,0.000000, 7.254902
113,200, 1.304835, 1.304906, 1.962300 ,0.000000, 7.320976
114,200, 1.304835, 1.304906, 1.872111 ,0.000000, 7.386521
115,200, 1.304835, 1.304905, 1.930780 ,0.000000, 7.450807
116,200, 1.304834, 1.304905, 2.005382 ,0.000000, 7.517605
117,200, 1.304834, 1.304905, 1.807246 ,0.000000, 7.583458
118,200, 1.304834, 1.304904, 2.143970 ,0.000000, 7.650234
119,200, 1.304833, 1.304904, 2.060664 ,0.000000, 7.716212
120,200, 1.304833, 1.304904, 1.330369 ,0.000000, 7.781795
121,200, 1.304833, 1.304903, 1.734917 ,0.000000, 7.847500
122,200, 1.304833, 1.304903, 1.688300 ,0.000000, 7.912482
123,200, 1.304832, 1.304903, 2.290970 ,0.000000, 7.979601
124,200, 1.304832, 1.304903, 1.860448 ,0.000000, 8.045232
125,200, 1.304832, 1.304902, 1.667490 ,0.000000, 8.110749
126,200, 1.304831, 1.304902, 2.177700 ,0.000000, 8.177987
127,200, 1.304831, 1.304902, 1.922762 ,0.000000, 8.242869
128,200, 1.304831, 1.304901, 1.741549 ,0.000000, 8.308926
129,200, 1.304830, 1.304901, 2.444081 ,0.000000, 8.374115
130,200, 1.304830, 1.304901, 2.002337 ,0.000000, 8.440442
131,200, 1.304830, 1.304900, 1.706761 ,0.000000, 8.507575
132,200, 1.304829, 1.304900, 2.781427 ,0.000000, 8.570556
133,200, 1.304829, 1.304900, 1.279442 ,0.000000, 8.635593
134,200, 1.304829, 1.304900, 1.383806 ,0.000000, 8.701706
135,200, 1.304829, 1.304899, 2.100388 ,0.000000, 8.767951
136,200, 1.304828, 1.304899, 2.291456 ,0.000000, 8.833869
137,200, 1.304828, 1.304899, 1.667496 ,0.000000, 8.899930
138,200, 1.304828, 1.304898, 1.604633 ,0.000000, 8.965976
139,200, 1.304827, 1.304898, 2.438891 ,0.000000, 9.030688
140,200, 1.304827, 1.304898, 1.845098 ,0.000000, 9.096839
141,200, 1.304827, 1.304897, 1.907637 ,0.000000, 9.161322
142,200, 1.304826, 1.304897, 1.624285 ,0.000000, 9.226847
143,200, 1.304826, 1.304897, 3.006617 ,0.000000, 9.290902
144,200, 1.304826, 1.304896, 1.349181 ,0.000000, 9.355208
145,200, 1.304826, 1.304896, 1.210350 ,0.000000, 9.419502
146,200, 1.304825, 1.304896, 2.135403 ,0.000000, 9.485691
147,200, 1.304825, 1.304896, 1.493772 ,0.000000, 9.552000
148,200, 1.304825, 1.304896, 1.479795 ,0.000000, 9.619532
149,200, 1.304825, 1.304895, 2.014156 ,0.000000, 9.686349
150,200, 1.304824, 1.304895, 2.310167 ,0.000000, 9.751507
151,200, 1.304824, 1.304895, 1.916914 ,0.000000, 9.817054
152,200, 1.304824, 1.304894, 1.771921 ,0.000000, 9.883422
153,200, 1.304823, 1.304894, 1.454196 ,0.000000, 9.947626
154,200, 1.304823, 1.304894, 1.976950 ,0.000000, 10.012681
155,200, 1.304823, 1.304894, 1.311525 ,0.000000, 10.078423
156,200, 1.304823, 1.304893, 1.487873 ,0.000000, 10.143154
157,200, 1.304822, 1.304893, 1.928093 ,0.000000, 10.208999
158,200, 1.304822, 1.304893, 2.144395 ,0.000000, 10.274980
159,200, 1.304822, 1.304893, 2.882245 ,0.000000, 10.339211
160,200, 1.304821, 1.304892, 1.644911 ,0.000000, 10.403798
161,200, 1.304821, 1.304892, 2.683955 ,0.000000, 10.469675
162,200, 1.304821, 1.304891, 2.072087 ,0.000000, 10.535457
163,200, 1.304820, 1.304891, 2.220257 ,0.000000, 10.600299
164,200, 1.304820, 1.304891, 1.760375 ,0.000000, 10.666981
165,200, 1.304820, 1.304891, 1.233310 ,0.000000, 10.733713
166,200, 1.304820, 1.304890, 1.329205 ,0.000000, 10.799789
167,200, 1.304819, 1.304890, 1.901616 ,0.000000, 10.865315
168,200, 1.304819, 1.304890, 2.204387 ,0.000000, 10.931669
169,200, 1.304819, 1.304890, 1.775026 ,0.000000, 10.997404
170,200, 1.304819, 1.304889, 2.430032 ,0.000000, 11.062138
171,200, 1.304818, 1.304889, 1.463646 ,0.000000, 11.129367
172,200, 1.304818, 1.304889, 1.974886 ,0.000000, 11.196750
173,200, 1.304818, 1.304888, 1.359799 ,0.000000, 11.262765
174,200, 1.304818, 1.304888, 1.702725 ,0.000000, 11.328611
175,200, 1.304817, 1.304888, 2.765571 ,0.000000, 11.394652
176,200, 1.304817, 1.304888, 1.758677 ,0.000000, 11.459358
177,200, 1.304817, 1.304887, 1.687360 ,0.000000, 11.525954
178,200, 1.304816, 1.304887, 1.570803 ,0.000000, 11.591736
179,200, 1.304816, 1.304887, 1.635295 ,0.000000, 11.657756
180,200, 1.304816, 1.304887, 2.042630 ,0.000000, 11.722967
181,200, 1.304816, 1.304886, 1.798535 ,0.000000, 11.788636
182,200, 1.304815, 1.304886, 1.179043 ,0.000000, 11.854468
183,200, 1.304815, 1.304886, 1.756412 ,0.000000, 11.920914
184,200, 1.304815, 1.304886, 1.842677 ,0.000000, 11.987989
185,200, 1.304815, 1.304885, 2.539757 ,0.000000, 12.054014
186,200, 1.304814, 1.304885, 1.335720 ,0.000000, 12.120336
187,200, 1.304814, 1.304885, 1.481736 ,0.000000, 12.187416
188,200, 1.304814, 1.304885, 1.861224 ,0.000000, 12.251835
189,200, 1.304814, 1.304884, 2.326294 ,0.000000, 12.317866
190,200, 1.304813, 1.304884, 1.549110 ,0.000000, 12.384415
191,200, 1.304813, 1.304884, 1.623616 ,0.000000, 12.450152
192,200, 1.304813, 1.304883, 0.988493 ,0.000000, 12.515860
193,200, 1.304813, 1.304883, 1.678103 ,0.000000, 12.582052
194,200, 1.304812, 1.304883, 2.569323 ,0.000000, 12.648251
195,200, 1.304812, 1.304883, 1.518585 ,0.000000, 12.714514
196,200, 1.304812, 1.304883, 1.570327 ,0.000000, 12.781428
197,200, 1.304812, 1.304882, 2.064863 ,0.000000, 12.847934
198,200, 1.304811, 1.304882, 2.062735 ,0.000000, 12.914004
199,200, 1.304811, 1.304882, 1.948198 ,0.000000, 12.978373
200,200, 1.304811, 1.304881, 1.363163 ,0.000000, 13.043341
201,200, 1.304811, 1.304881, 1.190770 ,0.000000, 13.111546
2,200, 1.304870, 1.304940, 1.292789 ,0.000001, 0.062485
3,200, 1.304867, 1.304938, 1.701663 ,0.000001, 0.126353
4,200, 1.304864, 1.304935, 1.826348 ,0.000001, 0.192011
5,200, 1.304861, 1.304932, 1.319990 ,0.000001, 0.257403
6,200, 1.304859, 1.304929, 1.254466 ,0.000001, 0.323061
7,200, 1.304857, 1.304927, 1.567371 ,0.000001, 0.388825
8,200, 1.304854, 1.304925, 1.658251 ,0.000001, 0.453565
9,200, 1.304851, 1.304922, 1.998494 ,0.000001, 0.518411
10,200, 1.304847, 1.304918, 2.092085 ,0.000001, 0.584211
11,200, 1.304844, 1.304914, 2.331899 ,0.000001, 0.650488
12,200, 1.304840, 1.304910, 1.838359 ,0.000001, 0.717032
13,200, 1.304837, 1.304907, 1.825051 ,0.000001, 0.782932
14,200, 1.304833, 1.304904, 2.306752 ,0.000001, 0.848382
15,200, 1.304829, 1.304900, 1.584941 ,0.000001, 0.912317
16,200, 1.304827, 1.304897, 2.488070 ,0.000001, 0.977865
17,200, 1.304822, 1.304893, 2.200989 ,0.000001, 1.042057
18,200, 1.304818, 1.304889, 2.157036 ,0.000001, 1.106042
19,200, 1.304815, 1.304885, 1.457527 ,0.000001, 1.170100
20,200, 1.304812, 1.304883, 2.072911 ,0.000001, 1.234580
21,200, 1.304809, 1.304879, 1.116830 ,0.000001, 1.300407
22,200, 1.304807, 1.304877, 1.495884 ,0.000001, 1.366582
23,200, 1.304804, 1.304875, 1.233235 ,0.000001, 1.431156
24,200, 1.304802, 1.304873, 1.336255 ,0.000001, 1.496829
25,200, 1.304800, 1.304871, 1.626376 ,0.000001, 1.560919
26,200, 1.304797, 1.304868, 1.484480 ,0.000001, 1.626503
27,200, 1.304795, 1.304865, 1.920385 ,0.000001, 1.691807
28,200, 1.304791, 1.304862, 1.889485 ,0.000001, 1.755742
29,200, 1.304788, 1.304859, 2.186812 ,0.000001, 1.820264
30,200, 1.304784, 1.304855, 1.854006 ,0.000001, 1.886415
31,200, 1.304781, 1.304852, 1.546318 ,0.000001, 1.951381
32,200, 1.304778, 1.304849, 1.827086 ,0.000001, 2.016919
33,200, 1.304775, 1.304846, 1.800822 ,0.000001, 2.082798
34,200, 1.304772, 1.304843, 1.881612 ,0.000001, 2.146984
35,200, 1.304769, 1.304840, 1.679669 ,0.000001, 2.213263
36,200, 1.304766, 1.304837, 1.589537 ,0.000001, 2.279083
37,200, 1.304763, 1.304834, 4.042116 ,0.000001, 2.344048
38,200, 1.304757, 1.304827, 2.856007 ,0.000001, 2.409381
39,200, 1.304752, 1.304822, 1.229256 ,0.000001, 2.475829
40,200, 1.304750, 1.304820, 1.586088 ,0.000001, 2.540968
41,200, 1.304747, 1.304818, 1.020537 ,0.000001, 2.605245
42,200, 1.304745, 1.304816, 1.793672 ,0.000001, 2.669843
43,200, 1.304742, 1.304813, 2.860325 ,0.000001, 2.735762
44,200, 1.304738, 1.304808, 2.571234 ,0.000001, 2.800005
45,200, 1.304733, 1.304804, 2.214321 ,0.000001, 2.865983
46,200, 1.304730, 1.304800, 1.820301 ,0.000001, 2.930928
47,200, 1.304726, 1.304797, 1.953473 ,0.000001, 2.995041
48,200, 1.304723, 1.304794, 2.063819 ,0.000001, 3.059338
49,200, 1.304720, 1.304790, 2.475309 ,0.000001, 3.126032
50,200, 1.304715, 1.304786, 1.777291 ,0.000001, 3.192957
51,200, 1.304712, 1.304783, 1.761086 ,0.000001, 3.259811
52,200, 1.304709, 1.304780, 1.778168 ,0.000001, 3.325789
53,200, 1.304706, 1.304777, 2.262692 ,0.000001, 3.390351
54,200, 1.304703, 1.304773, 1.854966 ,0.000001, 3.454514
55,200, 1.304700, 1.304770, 1.605354 ,0.000001, 3.520187
56,200, 1.304697, 1.304768, 2.177014 ,0.000001, 3.585408
57,200, 1.304693, 1.304764, 1.021075 ,0.000001, 3.650908
58,200, 1.304692, 1.304762, 1.852390 ,0.000001, 3.717127
59,200, 1.304689, 1.304759, 1.810777 ,0.000001, 3.781014
60,200, 1.304685, 1.304756, 2.038498 ,0.000001, 3.845524
61,200, 1.304682, 1.304753, 2.162339 ,0.000001, 3.911646
62,200, 1.304678, 1.304749, 1.666444 ,0.000001, 3.975704
63,200, 1.304676, 1.304746, 2.035305 ,0.000001, 4.041547
64,200, 1.304672, 1.304743, 1.899783 ,0.000001, 4.105362
65,200, 1.304669, 1.304740, 1.534923 ,0.000001, 4.170822
66,200, 1.304667, 1.304737, 2.007038 ,0.000001, 4.236201
67,200, 1.304663, 1.304734, 1.923661 ,0.000001, 4.301555
68,200, 1.304660, 1.304731, 2.139737 ,0.000001, 4.364878
69,200, 1.304656, 1.304727, 2.117489 ,0.000001, 4.429481
70,200, 1.304653, 1.304724, 2.060672 ,0.000001, 4.493948
71,200, 1.304650, 1.304720, 0.938357 ,0.000001, 4.559402
72,200, 1.304648, 1.304719, 2.461929 ,0.000001, 4.624109
73,200, 1.304644, 1.304715, 1.813812 ,0.000001, 4.692494
74,200, 1.304641, 1.304712, 1.369342 ,0.000001, 4.757981
75,200, 1.304639, 1.304710, 1.442397 ,0.000001, 4.824259
76,200, 1.304636, 1.304707, 1.504855 ,0.000001, 4.889630
77,200, 1.304634, 1.304705, 2.473457 ,0.000001, 4.954208
78,200, 1.304630, 1.304701, 1.456508 ,0.000001, 5.018578
79,200, 1.304628, 1.304698, 2.541988 ,0.000001, 5.083209
80,200, 1.304623, 1.304694, 1.512967 ,0.000001, 5.149225
81,200, 1.304621, 1.304692, 2.269670 ,0.000001, 5.214822
82,200, 1.304617, 1.304688, 1.679364 ,0.000001, 5.279145
83,200, 1.304614, 1.304685, 2.005053 ,0.000001, 5.344838
84,200, 1.304611, 1.304682, 1.693782 ,0.000001, 5.409520
85,200, 1.304608, 1.304679, 1.854396 ,0.000001, 5.474157
86,200, 1.304605, 1.304676, 1.890474 ,0.000001, 5.537813
87,200, 1.304602, 1.304673, 1.619763 ,0.000001, 5.602241
88,200, 1.304600, 1.304670, 1.937829 ,0.000001, 5.668004
89,200, 1.304597, 1.304667, 2.454399 ,0.000001, 5.734303
90,200, 1.304593, 1.304663, 1.913238 ,0.000001, 5.800698
91,200, 1.304589, 1.304660, 1.984157 ,0.000001, 5.865427
92,200, 1.304586, 1.304657, 1.488878 ,0.000001, 5.931502
93,200, 1.304584, 1.304655, 1.953620 ,0.000001, 5.996715
94,200, 1.304581, 1.304651, 1.357760 ,0.000001, 6.062270
95,200, 1.304579, 1.304649, 2.095399 ,0.000001, 6.126915
96,200, 1.304575, 1.304646, 1.335939 ,0.000001, 6.192989
97,200, 1.304573, 1.304644, 2.351814 ,0.000001, 6.259188
98,200, 1.304569, 1.304640, 2.164855 ,0.000001, 6.325757
99,200, 1.304566, 1.304636, 1.546335 ,0.000001, 6.390447
100,200, 1.304563, 1.304634, 1.670399 ,0.000001, 6.455095
101,200, 1.304561, 1.304631, 1.221767 ,0.000001, 6.520810
102,200, 1.304559, 1.304630, 1.389236 ,0.000001, 6.585359
103,200, 1.304557, 1.304627, 1.624094 ,0.000001, 6.651259
104,200, 1.304554, 1.304625, 2.200757 ,0.000001, 6.717986
105,200, 1.304551, 1.304621, 2.049603 ,0.000001, 6.781058
106,200, 1.304547, 1.304618, 1.048083 ,0.000001, 6.847119
107,200, 1.304546, 1.304616, 1.897179 ,0.000001, 6.911998
108,200, 1.304543, 1.304613, 1.813853 ,0.000001, 6.976281
109,200, 1.304540, 1.304611, 2.021469 ,0.000001, 7.040577
110,200, 1.304537, 1.304607, 3.096697 ,0.000001, 7.104905
111,200, 1.304532, 1.304602, 1.871608 ,0.000001, 7.170897
112,200, 1.304529, 1.304599, 2.086705 ,0.000001, 7.237214
113,200, 1.304525, 1.304596, 1.961099 ,0.000001, 7.304044
114,200, 1.304522, 1.304593, 1.871016 ,0.000001, 7.370659
115,200, 1.304519, 1.304590, 1.929636 ,0.000001, 7.436010
116,200, 1.304516, 1.304587, 2.003924 ,0.000001, 7.501905
117,200, 1.304513, 1.304584, 1.806168 ,0.000001, 7.566403
118,200, 1.304510, 1.304581, 2.142573 ,0.000001, 7.632528
119,200, 1.304507, 1.304578, 2.059368 ,0.000001, 7.698487
120,200, 1.304504, 1.304574, 1.329565 ,0.000001, 7.763302
121,200, 1.304502, 1.304572, 1.733840 ,0.000001, 7.829397
122,200, 1.304499, 1.304570, 1.687228 ,0.000001, 7.894749
123,200, 1.304496, 1.304567, 2.289569 ,0.000001, 7.958734
124,200, 1.304493, 1.304563, 1.859244 ,0.000001, 8.025152
125,200, 1.304490, 1.304560, 1.666412 ,0.000001, 8.090580
126,200, 1.304487, 1.304558, 2.176216 ,0.000001, 8.156593
127,200, 1.304484, 1.304554, 1.921452 ,0.000001, 8.221427
128,200, 1.304481, 1.304551, 1.740352 ,0.000001, 8.285993
129,200, 1.304478, 1.304549, 2.442429 ,0.000001, 8.352442
130,200, 1.304474, 1.304545, 2.001017 ,0.000001, 8.417190
131,200, 1.304471, 1.304542, 1.705658 ,0.000001, 8.482266
132,200, 1.304468, 1.304539, 2.779542 ,0.000001, 8.549140
133,200, 1.304464, 1.304535, 1.278455 ,0.000001, 8.616090
134,200, 1.304462, 1.304533, 1.382550 ,0.000001, 8.682546
135,200, 1.304460, 1.304531, 2.098939 ,0.000001, 8.748786
136,200, 1.304457, 1.304527, 2.289828 ,0.000001, 8.812993
137,200, 1.304453, 1.304524, 1.666194 ,0.000001, 8.879460
138,200, 1.304451, 1.304521, 1.603576 ,0.000001, 8.946478
139,200, 1.304448, 1.304519, 2.436877 ,0.000001, 9.011923
140,200, 1.304444, 1.304515, 1.843790 ,0.000001, 9.078399
141,200, 1.304442, 1.304512, 1.906157 ,0.000001, 9.144572
142,200, 1.304439, 1.304509, 1.623046 ,0.000001, 9.212000
143,200, 1.304436, 1.304507, 3.004459 ,0.000001, 9.276714
144,200, 1.304432, 1.304502, 1.348076 ,0.000001, 9.343814
145,200, 1.304429, 1.304500, 1.209376 ,0.000001, 9.409920
146,200, 1.304428, 1.304498, 2.133836 ,0.000001, 9.478765
147,200, 1.304424, 1.304495, 1.492610 ,0.000001, 9.544676
148,200, 1.304422, 1.304493, 1.478799 ,0.000001, 9.610539
149,200, 1.304420, 1.304491, 2.012585 ,0.000001, 9.676610
150,200, 1.304417, 1.304488, 2.308308 ,0.000001, 9.740086
151,200, 1.304413, 1.304484, 1.915306 ,0.000001, 9.806306
152,200, 1.304410, 1.304481, 1.770438 ,0.000001, 9.870815
153,200, 1.304408, 1.304478, 1.453064 ,0.000001, 9.936973
154,200, 1.304406, 1.304476, 1.975150 ,0.000001, 10.003194
155,200, 1.304403, 1.304473, 1.310356 ,0.000001, 10.067611
156,200, 1.304401, 1.304471, 1.486738 ,0.000001, 10.133283
157,200, 1.304398, 1.304469, 1.926477 ,0.000001, 10.199610
158,200, 1.304395, 1.304466, 2.142692 ,0.000001, 10.265578
159,200, 1.304392, 1.304463, 2.879927 ,0.000001, 10.331289
160,200, 1.304388, 1.304459, 1.643635 ,0.000001, 10.397195
161,200, 1.304385, 1.304456, 2.681709 ,0.000001, 10.461927
162,200, 1.304381, 1.304452, 2.070103 ,0.000001, 10.526524
163,200, 1.304378, 1.304449, 2.218293 ,0.000001, 10.591996
164,200, 1.304375, 1.304446, 1.759086 ,0.000001, 10.658524
165,200, 1.304372, 1.304443, 1.232513 ,0.000001, 10.723348
166,200, 1.304371, 1.304441, 1.328119 ,0.000001, 10.788144
167,200, 1.304369, 1.304439, 1.900036 ,0.000001, 10.854265
168,200, 1.304366, 1.304437, 2.202621 ,0.000001, 10.920943
169,200, 1.304362, 1.304433, 1.773436 ,0.000001, 10.986492
170,200, 1.304360, 1.304431, 2.427886 ,0.000001, 11.051158
171,200, 1.304356, 1.304427, 1.462275 ,0.000001, 11.117104
172,200, 1.304354, 1.304425, 1.973227 ,0.000001, 11.181339
173,200, 1.304351, 1.304422, 1.358407 ,0.000001, 11.247262
174,200, 1.304349, 1.304420, 1.701185 ,0.000001, 11.312140
175,200, 1.304347, 1.304417, 2.763495 ,0.000001, 11.378404
176,200, 1.304343, 1.304414, 1.757173 ,0.000001, 11.445371
177,200, 1.304340, 1.304411, 1.685830 ,0.000001, 11.510236
178,200, 1.304338, 1.304408, 1.569795 ,0.000001, 11.576596
179,200, 1.304336, 1.304406, 1.633759 ,0.000001, 11.641302
180,200, 1.304333, 1.304404, 2.040550 ,0.000001, 11.705933
181,200, 1.304330, 1.304401, 1.796856 ,0.000001, 11.771873
182,200, 1.304328, 1.304398, 1.177951 ,0.000001, 11.838708
183,200, 1.304326, 1.304397, 1.754718 ,0.000001, 11.905328
184,200, 1.304323, 1.304394, 1.841004 ,0.000001, 11.970207
185,200, 1.304320, 1.304391, 2.537397 ,0.000001, 12.036233
186,200, 1.304317, 1.304388, 1.334306 ,0.000001, 12.101773
187,200, 1.304315, 1.304386, 1.480448 ,0.000001, 12.168060
188,200, 1.304313, 1.304384, 1.859353 ,0.000001, 12.232198
189,200, 1.304310, 1.304381, 2.324074 ,0.000001, 12.299026
190,200, 1.304306, 1.304377, 1.547956 ,0.000001, 12.365230
191,200, 1.304304, 1.304375, 1.621922 ,0.000001, 12.431606
192,200, 1.304302, 1.304373, 0.987740 ,0.000001, 12.500273
193,200, 1.304301, 1.304372, 1.676321 ,0.000001, 12.565003
194,200, 1.304298, 1.304369, 2.566650 ,0.000001, 12.629767
195,200, 1.304295, 1.304365, 1.517207 ,0.000001, 12.694372
